species,genus,phylum,gene_target,hit_count,best_accession,best_title,query
Brachybacterium vulturis,Brachybacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brachybacterium vulturis""[Organism]"
Peptoniphilus nemausensis,Peptoniphilus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Peptoniphilus nemausensis""[Organism]"
Peptoniphilus harei,Peptoniphilus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Peptoniphilus harei""[Organism]"
Brachybacterium nesterenkovii,Brachybacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brachybacterium nesterenkovii""[Organism]"
Levilactobacillus namurensis,Levilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Levilactobacillus namurensis""[Organism]"
Virgibacillus pantothenticus,Virgibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Virgibacillus pantothenticus""[Organism]"
Brachybacterium huguangmaarense,Brachybacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brachybacterium huguangmaarense""[Organism]"
Urinicoccus timonensis,Urinicoccus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Urinicoccus timonensis""[Organism]"
Brevibacterium senegalense,Brevibacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brevibacterium senegalense""[Organism]"
Enteractinococcus coprophilus,Enteractinococcus,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Enteractinococcus coprophilus""[Organism]"
Halomonas pellis,Halomonas,Proteobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Halomonas pellis""[Organism]"
Virgibacillus marseillensis,Virgibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Virgibacillus marseillensis""[Organism]"
Dietzia aerolata,Dietzia,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Dietzia aerolata""[Organism]"
Brevibacterium atlanticum,Brevibacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brevibacterium atlanticum""[Organism]"
Mediterraneibacter catenae,Mediterraneibacter,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Mediterraneibacter catenae""[Organism]"
Dietzia lutea,Dietzia,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Dietzia lutea""[Organism]"
Staphylococcus arlettae,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus arlettae""[Organism]"
Staphylococcus borealis,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus borealis""[Organism]"
Nocardiopsis coralli,Nocardiopsis,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Nocardiopsis coralli""[Organism]"
Brevibacterium profundi,Brevibacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brevibacterium profundi""[Organism]"
Dietzia psychralcaliphila,Dietzia,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Dietzia psychralcaliphila""[Organism]"
Limosilactobacillus vaginalis,Limosilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Limosilactobacillus vaginalis""[Organism]"
Brevibacterium yomogidense,Brevibacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brevibacterium yomogidense""[Organism]"
Gallicola barnesae,Gallicola,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Gallicola barnesae""[Organism]"
Georgenia satyanarayanai,Georgenia,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Georgenia satyanarayanai""[Organism]"
Actinomadura livida,Actinomadura,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Actinomadura livida""[Organism]"
Aerococcus suis,Aerococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Aerococcus suis""[Organism]"
Oceanobacillus indicireducens,Oceanobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Oceanobacillus indicireducens""[Organism]"
Companilactobacillus suantsaicola,Companilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Companilactobacillus suantsaicola""[Organism]"
Limosilactobacillus coleohominis,Limosilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Limosilactobacillus coleohominis""[Organism]"
Aquihabitans daechungensis,Aquihabitans,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Aquihabitans daechungensis""[Organism]"
Limosilactobacillus panis,Limosilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Limosilactobacillus panis""[Organism]"
Dietzia kunjamensis,Dietzia,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Dietzia kunjamensis""[Organism]"
Alloiococcus otitis,Alloiococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Alloiococcus otitis""[Organism]"
Oceanobacillus limi,Oceanobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Oceanobacillus limi""[Organism]"
Enterococcus columbae,Enterococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Enterococcus columbae""[Organism]"
Tetragenococcus koreensis,Tetragenococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Tetragenococcus koreensis""[Organism]"
Jeotgalicoccus marinus,Jeotgalicoccus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Jeotgalicoccus marinus""[Organism]"
Nocardiopsis xinjiangensis,Nocardiopsis,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Nocardiopsis xinjiangensis""[Organism]"
Amphibacillus indicireducens,Amphibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Amphibacillus indicireducens""[Organism]"
Virgibacillus salarius,Virgibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Virgibacillus salarius""[Organism]"
Virgibacillus marismortui,Virgibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Virgibacillus marismortui""[Organism]"
Occultella kanbiaonis,Occultella,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Occultella kanbiaonis""[Organism]"
Georgenia subflava,Georgenia,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Georgenia subflava""[Organism]"
Aeromicrobium alkaliterrae,Aeromicrobium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Aeromicrobium alkaliterrae""[Organism]"
Lederbergia graminis,Lederbergia,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Lederbergia graminis""[Organism]"
Ligilactobacillus saerimneri,Ligilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Ligilactobacillus saerimneri""[Organism]"
Lactobacillus amylovorus,Lactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Lactobacillus amylovorus""[Organism]"
Peptoniphilus stercorisuis,Peptoniphilus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Peptoniphilus stercorisuis""[Organism]"
Jeotgalicoccus huakuii,Jeotgalicoccus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Jeotgalicoccus huakuii""[Organism]"
Mammaliicoccus vitulinus,Mammaliicoccus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Mammaliicoccus vitulinus""[Organism]"
Oceanobacillus chironomi,Oceanobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Oceanobacillus chironomi""[Organism]"
Peptostreptococcus russellii,Peptostreptococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Peptostreptococcus russellii""[Organism]"
Dietzia papillomatosis,Dietzia,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Dietzia papillomatosis""[Organism]"
Brachybacterium sacelli,Brachybacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brachybacterium sacelli""[Organism]"
Aeromicrobium ginsengisoli,Aeromicrobium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Aeromicrobium ginsengisoli""[Organism]"
Gemmiger formicilis,Gemmiger,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Gemmiger formicilis""[Organism]"
Companilactobacillus pabuli,Companilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Companilactobacillus pabuli""[Organism]"
Oceanobacillus massiliensis,Oceanobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Oceanobacillus massiliensis""[Organism]"
Corynebacterium freneyi,Corynebacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Corynebacterium freneyi""[Organism]"
Ornithinimicrobium murale,Ornithinimicrobium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Ornithinimicrobium murale""[Organism]"
Anaerosalibacter bizertensis,Anaerosalibacter,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Anaerosalibacter bizertensis""[Organism]"
Ornithinibacillus halophilus,Ornithinibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Ornithinibacillus halophilus""[Organism]"
Tomitella gaofuii,Tomitella,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Tomitella gaofuii""[Organism]"
Ornithinibacillus salinisoli,Ornithinibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Ornithinibacillus salinisoli""[Organism]"
Staphylococcus edaphicus,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus edaphicus""[Organism]"
Lactobacillus acidophilus,Lactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Lactobacillus acidophilus""[Organism]"
Enterococcus faecium,Enterococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Enterococcus faecium""[Organism]"
Aliicoccus persicus,Aliicoccus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Aliicoccus persicus""[Organism]"
Virgibacillus kimchii,Virgibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Virgibacillus kimchii""[Organism]"
Staphylococcus petrasii,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus petrasii""[Organism]"
Anaerococcus hydrogenalis,Anaerococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Anaerococcus hydrogenalis""[Organism]"
Ruania zhangjianzhongii,Ruania,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Ruania zhangjianzhongii""[Organism]"
Corynebacterium hansenii,Corynebacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Corynebacterium hansenii""[Organism]"
Butyricicoccus pullicaecorum,Butyricicoccus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Butyricicoccus pullicaecorum""[Organism]"
Enterococcus hirae,Enterococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Enterococcus hirae""[Organism]"
[Ruminococcus] torques,Mediterraneibacter,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""[Ruminococcus] torques""[Organism]"
Peptoniphilus coxii,Peptoniphilus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Peptoniphilus coxii""[Organism]"
Ligilactobacillus araffinosus,Ligilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Ligilactobacillus araffinosus""[Organism]"
Lederbergia lenta,Lederbergia,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Lederbergia lenta""[Organism]"
Virgibacillus necropolis,Virgibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Virgibacillus necropolis""[Organism]"
Faecalibacterium hattorii,Faecalibacterium,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Faecalibacterium hattorii""[Organism]"
Natronosporangium hydrolyticum,Natronosporangium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Natronosporangium hydrolyticum""[Organism]"
Negativibacillus massiliensis,Negativibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Negativibacillus massiliensis""[Organism]"
Brachybacterium hainanense,Brachybacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brachybacterium hainanense""[Organism]"
Oceanobacillus halotolerans,Oceanobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Oceanobacillus halotolerans""[Organism]"
Staphylococcus gallinarum,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus gallinarum""[Organism]"
Companilactobacillus futsaii,Companilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Companilactobacillus futsaii""[Organism]"
Anaerococcus urinomassiliensis,Anaerococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Anaerococcus urinomassiliensis""[Organism]"
Wenzhouxiangella salilacus,Wenzhouxiangella,Proteobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Wenzhouxiangella salilacus""[Organism]"
Alkalihalobacillus alcalophilus,Alkalihalobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Alkalihalobacillus alcalophilus""[Organism]"
Nocardiopsis listeri,Nocardiopsis,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Nocardiopsis listeri""[Organism]"
Loigolactobacillus rennini,Loigolactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Loigolactobacillus rennini""[Organism]"
Anaerococcus octavius,Anaerococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Anaerococcus octavius""[Organism]"
Rhodococcus coprophilus,Rhodococcus,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Rhodococcus coprophilus""[Organism]"
Limosilactobacillus antri,Limosilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Limosilactobacillus antri""[Organism]"
Georgenia yuyongxinii,Georgenia,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Georgenia yuyongxinii""[Organism]"
Phocaeicola dorei,Phocaeicola,Bacteroidota,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Phocaeicola dorei""[Organism]"
Staphylococcus caledonicus,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus caledonicus""[Organism]"
Luteimicrobium album,Luteimicrobium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Luteimicrobium album""[Organism]"
Staphylococcus schweitzeri,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus schweitzeri""[Organism]"
Brachybacterium fresconis,Brachybacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brachybacterium fresconis""[Organism]"
Lederbergia galactosidilytica,Lederbergia,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Lederbergia galactosidilytica""[Organism]"
Shigella flexneri,Shigella,Proteobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Shigella flexneri""[Organism]"
Staphylococcus succinus,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus succinus""[Organism]"
Virgibacillus carmonensis,Virgibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Virgibacillus carmonensis""[Organism]"
Allofustis seminis,Allofustis,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Allofustis seminis""[Organism]"
Staphylococcus hominis,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus hominis""[Organism]"
Brachybacterium endophyticum,Brachybacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brachybacterium endophyticum""[Organism]"
Brevibacterium epidermidis,Brevibacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brevibacterium epidermidis""[Organism]"
Staphylococcus pasteuri,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus pasteuri""[Organism]"
Mycolicibacterium smegmatis,Mycolicibacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Mycolicibacterium smegmatis""[Organism]"
Brevibacterium casei,Brevibacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Brevibacterium casei""[Organism]"
Pseudactinotalea terrae,Pseudactinotalea,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Pseudactinotalea terrae""[Organism]"
Ligilactobacillus salitolerans,Ligilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Ligilactobacillus salitolerans""[Organism]"
Oceanobacillus luteolus,Oceanobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Oceanobacillus luteolus""[Organism]"
Streptomyces triticirhizae,Streptomyces,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Streptomyces triticirhizae""[Organism]"
Paracoccus jeotgali,Paracoccus,Proteobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Paracoccus jeotgali""[Organism]"
Pseudoflavonifractor capillosus,Pseudoflavonifractor,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Pseudoflavonifractor capillosus""[Organism]"
Staphylococcus casei,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus casei""[Organism]"
Ruania alba,Ruania,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Ruania alba""[Organism]"
Gemmiger gallinarum,Gemmiger,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Gemmiger gallinarum""[Organism]"
Gallibacterium anatis,Gallibacterium,Proteobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Gallibacterium anatis""[Organism]"
Levilactobacillus angrenensis,Levilactobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Levilactobacillus angrenensis""[Organism]"
Subdoligranulum variabile,Subdoligranulum,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Subdoligranulum variabile""[Organism]"
Oceanobacillus damuensis,Oceanobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Oceanobacillus damuensis""[Organism]"
Escherichia fergusonii,Escherichia,Proteobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Escherichia fergusonii""[Organism]"
Romboutsia hominis,Romboutsia,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Romboutsia hominis""[Organism]"
Staphylococcus roterodami,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus roterodami""[Organism]"
Virgibacillus natechei,Virgibacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Virgibacillus natechei""[Organism]"
Oceanobacillus polygoni,Oceanobacillus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Oceanobacillus polygoni""[Organism]"
Microbacterium faecale,Microbacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Microbacterium faecale""[Organism]"
Aeromicrobium erythreum,Aeromicrobium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Aeromicrobium erythreum""[Organism]"
Enterococcus durans,Enterococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Enterococcus durans""[Organism]"
Alistipes dispar,Alistipes,Bacteroidota,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Alistipes dispar""[Organism]"
Enterococcus faecalis,Enterococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Enterococcus faecalis""[Organism]"
Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Mediterraneibacter glycyrrhizinilyticus""[Organism]"
Staphylococcus carnosus,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus carnosus""[Organism]"
Corynebacterium aurimucosum,Corynebacterium,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Corynebacterium aurimucosum""[Organism]"
Nocardiopsis alkaliphila,Nocardiopsis,Actinobacteria,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Nocardiopsis alkaliphila""[Organism]"
Staphylococcus equorum,Staphylococcus,Firmicutes,amoA_AOB,0,,,"(""amoA""[Title] OR ""ammonia monooxygenase subunit A""[Title]) AND ""Staphylococcus equorum""[Organism]"
